-1.27817,-0.199417,-17.8179,27.5171,-9.70929,1.27817,-1.27817,-0.199417,-17.7581,27.5171,-9.76911,1.27817,12.193,18.1497,-41.547,31.86,43.1309,1.43124,-25.2333,13.1901,33.2305,-49.7108,52.7087,65.4523,11.6179,-14.0313,0.149563,-0.754043
-1.27809,-0.199128,-17.8177,27.5171,-9.70947,1.27809,-1.27809,-0.199128,-17.758,27.5171,-9.76921,1.27809,12.192,18.1505,-41.5446,31.8598,43.1284,1.43173,-25.2327,13.1876,33.2301,-49.7094,52.7085,65.4506,11.6173,-14.0315,0.149346,-0.75398
-1.278,-0.19884,-17.8175,27.5171,-9.70966,1.278,-1.278,-0.19884,-17.7579,27.5171,-9.76931,1.278,12.1909,18.1514,-41.5421,31.8595,43.1259,1.43221,-25.2322,13.1851,33.2297,-49.708,52.7083,65.4489,11.6166,-14.0317,0.14913,-0.753917
-1.27792,-0.198549,-17.8174,27.5171,-9.70985,1.27792,-1.27792,-0.198549,-17.7578,27.5171,-9.76941,1.27792,12.1899,18.1522,-41.5396,31.8593,43.1233,1.4327,-25.2316,13.1826,33.2293,-49.7066,52.7081,65.4472,11.616,-14.032,0.148912,-0.753854
-1.27783,-0.198255,-17.8172,27.5171,-9.71004,1.27783,-1.27783,-0.198255,-17.7577,27.5171,-9.76951,1.27783,12.1888,18.1531,-41.5371,31.8591,43.1206,1.43321,-25.2311,13.18,33.2289,-49.705,52.7078,65.4454,11.6153,-14.0322,0.148691,-0.75379
-1.27775,-0.197955,-17.817,27.5171,-9.71023,1.27775,-1.27775,-0.197955,-17.7576,27.5171,-9.76962,1.27775,12.1877,18.1539,-41.5345,31.8588,43.1177,1.43375,-25.2304,13.1774,33.2284,-49.7034,52.7076,65.4436,11.6146,-14.0324,0.148466,-0.753724
-1.27766,-0.197648,-17.8168,27.5171,-9.71043,1.27766,-1.27766,-0.197648,-17.7575,27.5171,-9.76973,1.27766,12.1865,18.1548,-41.5318,31.8586,43.1146,1.43433,-25.2298,13.1747,33.228,-49.7016,52.7074,65.4416,11.6139,-14.0326,0.148236,-0.753657
-1.27757,-0.197334,-17.8166,27.5171,-9.71064,1.27757,-1.27757,-0.197334,-17.7574,27.5171,-9.76984,1.27757,12.1853,18.1558,-41.529,31.8583,43.1113,1.43496,-25.2291,13.172,33.2275,-49.6996,52.7071,65.4396,11.6132,-14.0328,0.148001,-0.753588
-1.27747,-0.197018,-17.8165,27.5172,-9.71087,1.27747,-1.27747,-0.197018,-17.7574,27.5172,-9.76997,1.27747,12.1841,18.1567,-41.5262,31.858,43.1079,1.43562,-25.2284,13.1692,33.2271,-49.6976,52.7068,65.4375,11.6125,-14.033,0.147764,-0.753518
-1.27738,-0.196686,-17.8163,27.5172,-9.71109,1.27738,-1.27738,-0.196686,-17.7573,27.5172,-9.7701,1.27738,12.1828,18.1577,-41.5232,31.8577,43.104,1.4364,-25.2277,13.1662,33.2266,-49.6953,52.7065,65.4352,11.6118,-14.0332,0.147514,-0.753445
-1.27727,-0.196341,-17.816,27.5172,-9.71132,1.27727,-1.27727,-0.196341,-17.7571,27.5172,-9.77022,1.27727,12.1814,18.1587,-41.52,31.8573,43.0999,1.43727,-25.2269,13.1631,33.2261,-49.6928,52.7062,65.4327,11.611,-14.0334,0.147256,-0.753367
-1.27717,-0.195985,-17.8158,27.5172,-9.71156,1.27717,-1.27717,-0.195985,-17.757,27.5172,-9.77036,1.27717,12.18,18.1598,-41.5167,31.857,43.0954,1.43821,-25.226,13.1599,33.2255,-49.69,52.7059,65.4301,11.6103,-14.0336,0.146989,-0.753287
